Country,District,Village,Village_ID,Village_Chief,Address,lat,lng
台北市,大安區,新龍里,63000030-023,李淑梅,台北市大安區信義路3段134巷82號2樓,25.0294265,121.5392715
台北市,大安區,龍陣里,63000030-026,劉長青,台北市大安區瑞安街75號3樓,25.0282223,121.5410802
台北市,大安區,龍雲里,63000030-027,黃廣明,台北市大安區復興南路2段151巷43號,25.0284697,121.5455043
台北市,大安區,龍生里,63000030-028,沈鳳雲,台北市大安區和平東路2段141號,25.0254178,121.5409897
台北市,大安區,住安里,63000030-029,歐秀珠,台北市大安區信義路4段30巷27弄23號,25.0320114,121.5456563
台北市,大安區,義安里,63000030-030,劉威志,台北市大安區敦化南路2段11巷25-1號,25.0326358,121.5503509
台北市,大安區,通化里,63000030-031,周進財,台北市大安區通化街19巷19號,25.0317687,121.5552786
台北市,大安區,通安里,63000030-032,鄭文明,台北市大安區安和路2段35巷10號,25.0316799,121.5529229
台北市,大安區,臨江里,63000030-033,劉勇雄,台北市大安區通化街143巷33號1樓,25.0284969,121.5559925
台北市,大安區,法治里,63000030-034,林佩燕,台北市大安區通化街201號,25.0267282,121.5533259
台北市,大安區,全安里,63000030-035,林麗珠,台北市大安區和平東路3段89巷19弄3號1樓,25.0245688,121.5509396
台北市,大安區,群賢里,63000030-036,翁鴻源,台北市大安區和平東路2段311巷43弄36號1樓,25.0256027,121.5459978
台北市,大安區,群英里,63000030-037,石忠勝,台北市大安區四維路198巷30弄9號1樓,25.0266678,121.5475605
台北市,大安區,虎嘯里,63000030-038,詹仲琪,台北市大安區和平東路3段46之5號1樓,25.0244586,121.5478993
台北市,大安區,臥龍里,63000030-039,邱奕承,台北市大安區復興南路2段329-1號,25.02369,121.543844
台北市,大安區,龍淵里,63000030-040,汪吉秋,台北市大安區和平東路2段118巷2弄6號,25.0225484,121.5429375
台北市,大安區,龍門里,63000030-041,黃絹家,台北市大安區新生南路3段19巷20號,25.024895,121.536088
台北市,大安區,大學里,63000030-043,吳沛璇,台北市大安區溫州街74巷2弄4號1樓,25.0198771,121.532651
台北市,大安區,芳和里,63000030-044,黃種榮,台北市大安區樂業街99號B1,25.0209838,121.5520284
台北市,大安區,黎元里,63000030-046,柯邱素鑾,台北市大安區辛亥路3段157巷24弄19號,25.0174748,121.5503871
台北市,大安區,黎孝里,63000030-047,方丁輝,台北市大安區臥龍街267之10號,25.0187361,121.5556619
台北市,大安區,黎和里,63000030-048,羅英珍,台北市大安區富陽街111號,25.0196651,121.5568087
台北市,大安區,建安里,63000030-049,溫進亮,台北市大安區敦化南路1段161巷69弄4號2樓,25.0435684,121.5493106
台北市,大安區,建倫里,63000030-050,林正達,台北市大安區敦化南路1段233巷55號,25.0404047,121.5490996
台北市,大安區,敦安里,63000030-051,王 復,台北市大安區仁愛路4段122巷44-1號1樓,25.0347294,121.5500994
台北市,大安區,正聲里,63000030-052,陳秀蘭,台北市大安區光復南路260巷36-1號,25.0403722,121.5558701
台北市,大安區,敦煌里,63000030-053,傅吉田,台北市大安區安和路1段135巷8號1樓,25.0341425,121.5531738
台北市,大安區,華聲里,63000030-054,陳金花,台北市大安區光復南路72巷23弄2號,25.0444203,121.5566313
台北市,大安區,車層里,63000030-055,施桂英,台北市大安區延吉街156號4樓,25.0394905,121.5548177
台北市,大安區,光信里,63000030-056,楊珮菱,台北市大安區延吉街236巷17號2樓,25.0362902,121.5552622
台北市,大安區,學府里,63000030-057,李淳琳,台北市大安區羅斯福路4段119巷66弄8號,25.009344,121.539208
台北市,中山區,正守里,63000040-001,陳育群,台北市中山區林森北路67巷7號2樓,25.0486467,121.5249137
台北市,中山區,正義里,63000040-002,李志勇,台北市中山區林森北路133巷78號1樓,25.0507024,121.5274184
台北市,中山區,正得里,63000040-003,吳蘇秀霞,台北市中山區中山北路1段135巷40號3樓,25.0561769,121.5230036
台北市,中山區,民安里,63000040-004,羅孝英,台北市中山區長安西路3號3樓之1,25.0502099,121.5209542
台北市,中山區,康樂里,63000040-005,王金富,台北市中山區南京東路1段35號1樓,25.0528945,121.5267934
台北市,中山區,中山里,63000040-006,曾瓊梅,台北市中山區中山北路2段59巷18號1樓,25.055778,121.523821
台北市,中山區,聚盛里,63000040-007,舒贑臺,台北市中山區錦州街50號1樓,25.0601911,121.5262946
台北市,中山區,集英里,63000040-008,賴政庸,台北市中山區天祥路9號1樓,25.0608027,121.521153
台北市,中山區,聚葉里,63000040-009,游啟業,台北市中山區中山北路2段137巷35號1樓,25.0618625,121.5246813
台北市,中山區,恆安里,63000040-010,黃志昌,台北市中山區雙城街10巷8號1樓,25.0640896,121.5235639
台北市,中山區,晴光里,63000040-011,林姿吟,台北市中山區雙城街18巷20號1樓,25.0653714,121.5229885
台北市,中山區,圓山里,63000040-012,葉建輝,台北市中山區新生北路3段82巷32號1樓,25.0669104,121.5264395
台北市,中山區,劍潭里,63000040-013,王迎珠,台北市中山區通北街143號1樓,25.0849155,121.5380219
台北市,中山區,大直里,63000040-014,蔡俊賢,台北市中山區北安路595巷30號1樓,25.0820363,121.5470694
台北市,中山區,成功里,63000040-015,李清水,台北市中山區北安路676號1樓（大直計程車休息站內）,25.0844209,121.549935
台北市,中山區,永安里,63000040-016,劉春長,台北市中山區北安路458巷41弄25號1樓,25.079094,121.5459479
台北市,中山區,大佳里,63000040-017,莊欽億,台北市中山區1.民族東路85至89號1樓 2.松江路581巷53號1樓,25.0681118,121.5320201
台北市,中山區,新喜里,63000040-018,吳昇陽,台北市中山區德惠街170巷19號1樓,25.065691,121.531871
台北市,中山區,新庄里,63000040-019,鄧麗珠,台北市中山區農安街125巷43號1樓,25.0661639,121.530056
台北市,中山區,新福里,63000040-020,童勝輝,台北市中山區中原街142號2樓之1,25.0641368,121.5289043
台北市,中山區,松江里,63000040-021,蔣築諠,台北市中山區松江路259巷34號1樓,25.0594464,121.5345904
台北市,中山區,新生里,63000040-022,曾國益,台北市中山區新生北路2段137巷41號1樓,25.0613285,121.5291294
台北市,中山區,中庄里,63000040-023,陳建中,台北市中山區吉林路199巷29號1樓,25.0599761,121.5312904
台北市,中山區,行政里,63000040-024,鄭春華,台北市中山區民權東路2段135巷20弄18號1樓,25.0637425,121.5344063
台北市,中山區,行仁里,63000040-025,陳德賢,台北市中山區龍江路356巷45號1樓,25.0661292,121.5391717
台北市,中山區,行孝里,63000040-026,呂勗淇,台北市中山區民族東路282號5樓,25.0679977,121.5354992
台北市,中山區,下埤里,63000040-027,施士凱,台北市中山區龍江路429巷10號2樓,25.0666534,121.5416919
台北市,中山區,江寧里,63000040-028,徐信洲,台北市中山區合江街127巷23號,25.0608032,121.5401885
台北市,中山區,江山里,63000040-029,劉陽劍,台北市中山區建國北路2段129號2樓,25.060108,121.537589
台北市,中山區,中吉里,63000040-030,林德勝,台北市中山區松江路204巷65號1樓,25.0575458,121.5310186
台北市,中山區,中原里,63000040-031,羅崇華,台北市中山區新生北路2段53號2樓,25.0560942,121.5279621
台北市,中山區,興亞里,63000040-032,林芳薇,台北市中山區吉林路26巷5號2樓,25.0515472,121.5296311
台北市,中山區,中央里,63000040-033,李陳金綉,台北市中山區伊通街125巷11之1號1樓,25.0540977,121.5353459
台北市,中山區,朱馥里,63000040-034,卓志勇,台北市中山區龍江路168號地下1樓,25.0551738,121.5403921
台北市,中山區,龍洲里,63000040-035,陳世明,台北市中山區興安街59號1樓,25.0562326,121.5424798
台北市,中山區,朱園里,63000040-036,李林耀,台北市中山區渭水路50號4樓,25.0456184,121.5348221
台北市,中山區,埤頭里,63000040-037,林銘清,台北市中山區安東街17號1樓,25.0465348,121.5418139
台北市,中山區,朱崙里,63000040-038,高銘鴻,台北市中山區龍江路12號1樓,25.0476588,121.5402711
台北市,中山區,力行里,63000040-039,沈銀德,台北市中山區龍江路37巷19號1樓,25.0488574,121.5411934
台北市,中山區,復華里,63000040-040,黃展輝,台北市中山區遼寧街108巷14號1樓,25.0523959,121.5417203
台北市,中山區,金泰里,63000040-041,游進義,台北市中山區敬業三路160號2樓,25.0795262,121.5568655
台北市,中山區,北安里,63000040-042,陳永忠,台北市中山區北安路759巷6號2樓,25.0861821,121.553094
台北市,中正區,水源里,63000050-001,林全義,台北市中正區羅斯福路4段52巷16弄7號,25.0144655,121.5338088
台北市,中正區,富水里,63000050-002,陳麗真,台北市中正區永春街185-3號,25.0131769,121.5278312
台北市,中正區,文盛里,63000050-003,温紹宏,台北市中正區羅斯福路3段286巷4弄4號,25.015986,121.532084
台北市,中正區,林興里,63000050-004,吳寶燕,台北市中正區水源路21號,25.016941,121.5252995
台北市,中正區,河堤里,63000050-005,鄒士根,台北市中正區金門街11-1號,25.021604,121.5234214
台北市,中正區,頂東里,63000050-006,王曜樹,台北市中正區晉江街112巷2弄6號,25.0224221,121.5246743
台北市,中正區,網溪里,63000050-007,夏萬浪,台北市中正區牯嶺街165號,25.0218637,121.5191644
台北市,中正區,板溪里,63000050-008,黃國輝,台北市中正區汀州路2段151號1樓,25.0246203,121.5209724
台北市,中正區,螢圃里,63000050-009,陳木松,台北市中正區重慶南路3段83巷3號,25.0252959,121.5168302
台北市,中正區,螢雪里,63000050-010,陳文質,台北市中正區福州街59號,25.026715,121.5143621
台北市,中正區,永功里,63000050-011,陳宏明,台北市中正區汀州路1段324號,25.0265256,121.5122248
台北市,中正區,永昌里,63000050-012,陳玟如,台北市中正區汀州路1段242巷5號,25.0271751,121.5101941
台北市,中正區,龍興里,63000050-013,林正晴,台北市中正區三元街156號,25.0280331,121.5107903
台北市,中正區,忠勤里,63000050-014,方荷生,台北市中正區中華路2段303巷14號,25.0294955,121.5053195
台北市,中正區,廈安里,63000050-015,涂光宇,台北市中正區中華路2段175巷24號,25.0305879,121.5048927
台北市,中正區,愛國里,63000050-016,周德潤,台北市中正區延平南路192巷6號,25.0361158,121.5075304
台北市,中正區,南門里,63000050-017,郭有賢,台北市中正區廣州街8巷3弄26號,25.0336354,121.5080678
台北市,中正區,龍光里,63000050-018,陳萬龍,台北市中正區和平西路2段45號,25.0289367,121.512649
台北市,中正區,南福里,63000050-019,許益明,台北市中正區和平西路1段55巷6號,25.0270569,121.519772
台北市,中正區,龍福里,63000050-020,鄭珍珍,台北市中正區牯嶺街35號,25.030369,121.5163481
台北市,中正區,新營里,63000050-021,何國榮,台北市中正區寧波東街16巷2號,25.032802,121.5202663
台北市,中正區,建國里,63000050-022,許瀞尹,台北市中正區衡陽路78號,25.042142,121.511072
台北市,中正區,光復里,63000050-023,王麗美,台北市中正區開封街1段105-2號,25.0460618,121.5101932
台北市,中正區,黎明里,63000050-024,鄭燕宗,台北市中正區忠孝西路1段29巷2號1、2樓,25.046376,121.518837
台北市,中正區,梅花里,63000050-025,吳崑山,台北市中正區紹興北街23號,25.0450632,121.5254333
台北市,中正區,幸福里,63000050-026,蘇宏仁,台北市中正區北平東路24號,25.045897,121.5251074
台北市,中正區,幸市里,63000050-027,林禎吉,台北市中正區新生南路1段54巷18-3號,25.0411947,121.5324618
台北市,中正區,東門里,63000050-028,李世宗,台北市中正區仁愛路1段53號,25.0386364,121.5245469
台北市,中正區,文北里,63000050-029,陳余秀卿,台北市中正區杭州南路1段77巷3號,25.0392227,121.5259648
台北市,中正區,文祥里,63000050-030,李淑珍,台北市中正區金山南路1段100號,25.0357349,121.5273784
台北市,中正區,三愛里,63000050-031,陳仁志,台北市中正區臨沂街75巷19號,25.034751,121.5291308
台北市,大同區,玉泉里,63000060-001,鄭錦泰,台北市大同區南京西路434巷9號2樓,25.0525785,121.5090488
台北市,大同區,建明里,63000060-002,"潘東良
(代理里長)",台北市大同區昌吉街57號4樓,25.0660605,121.5151129
台北市,大同區,建功里,63000060-003,周志賢,台北市大同區重慶北路1段83巷37號,25.0529489,121.5154718
台北市,大同區,建泰里,63000060-004,陳鵬程,台北市大同區承德路1段101號,25.052822,121.5178994
台北市,大同區,永樂里,63000060-005,林宗穎,台北市大同區南京西路239巷31號,25.053761,121.509232
台北市,大同區,朝陽里,63000060-006,呂國維,台北市大同區南京西路167巷3之5號,25.0544799,121.5128151
台北市,大同區,星明里,63000060-007,劉福永,台北市大同區太原路161巷4號,25.0553318,121.5175771
台北市,大同區,光能里,63000060-008,陳靜筠,台北市大同區民生西路92號2樓,25.0574335,121.5200293
台北市,大同區,大有里,63000060-009,許美智,台北市大同區民樂街179號,25.0595106,121.5105974
台北市,大同區,延平里,63000060-010,郭逸斌,台北市大同區甘州街12號,25.0585254,121.5127933
台北市,大同區,雙連里,63000060-011,洪振恒,台北市大同區歸綏街126號,25.0583315,121.5148949
台北市,大同區,南芳里,63000060-012,賴徐玉枝,台北市大同區迪化街1段312巷7號,25.061762,121.5091626
台北市,大同區,民權里,63000060-013,陳玉女,台北市大同區寧夏路131號,25.0607773,121.5144766
台北市,大同區,景星里,63000060-014,吳若屏,台北市大同區伊寧街75巷4號1樓,25.0649287,121.5103052
台北市,大同區,隆和里,63000060-015,沈春華,台北市大同區景化街46號,25.0650578,121.5125801
台北市,大同區,蓬萊里,63000060-016,何英輝,台北市大同區大龍街26號,25.0638299,121.5158942
台北市,大同區,國順里,63000060-017,陳穎慧,台北市大同區延平北路3段124號,25.0675098,121.5107988
台北市,大同區,國慶里,63000060-018,高大陸,台北市大同區民族西路260號,25.0685194,121.5121129
台北市,大同區,揚雅里,63000060-019,吳振明,台北市大同區重慶北路3段113巷56號2樓之2,25.0672093,121.5155609
台北市,大同區,斯文里,63000060-020,江雪卿,台北市大同區承德路3段129巷11號3樓,25.0673667,121.5190541
台北市,大同區,鄰江里,63000060-021,陳豊祥,台北市大同區酒泉街158號,25.0719924,121.511937
台北市,大同區,至聖里,63000060-022,楊秀龍,台北市大同區民族西路169巷38號,25.0698445,121.515372
台北市,大同區,老師里,63000060-024,許宮銘,台北市大同區哈密街158號,25.0727362,121.513107
台北市,大同區,重慶里,63000060-025,張艷鴻,台北市大同區哈密街59巷73弄2號,25.075836,121.5160879
台北市,大同區,保安里,63000060-026,張賦脈,台北市大同區重慶北路3段295巷6號2樓,25.0735789,121.5141402
台北市,萬華區,福星里,63000070-001,李黃玉根,台北市萬華區西寧南路14之3號1樓,25.045598,121.506371
台北市,萬華區,萬壽里,63000070-002,吳美玟,台北市萬華區峨眉街137號2樓,25.0448184,121.5019035
台北市,萬華區,西門里,63000070-003,葉敏惠,台北市萬華區西寧南路90巷15號,25.0422216,121.5054303
